,name,type.id,type.name
5036,Codepro,ST1,Specialized Skill
5037,Codeship,ST1,Specialized Skill
5038,Codesign,ST1,Specialized Skill
5039,Codesmith,ST1,Specialized Skill
5040,Codesniffer,ST1,Specialized Skill
5041,Coding Classification Systems,ST1,Specialized Skill
5042,Coding Symbols For A Thesaurus Of Adverse Reaction Terms (COSTART),ST1,Specialized Skill
5043,Coding Theory,ST1,Specialized Skill
5044,CodonCode Aligner,ST1,Specialized Skill
5045,Coefficients,ST1,Specialized Skill
5046,Coercivity,ST1,Specialized Skill
5047,Coffee Making,ST1,Specialized Skill
5048,CoffeeCup HTML Editor,ST1,Specialized Skill
5049,CoffeeScript,ST1,Specialized Skill
5050,Cofferdam,ST1,Specialized Skill
5051,Cogeneration,ST1,Specialized Skill
5052,Coghead,ST1,Specialized Skill
5053,Cognistat,ST1,Specialized Skill
5054,Cognitive Assessment Systems,ST1,Specialized Skill
5055,Cognitive Automation,ST1,Specialized Skill
5056,Cognitive Behavioral Therapy,ST1,Specialized Skill
5057,Cognitive Computing,ST1,Specialized Skill
5058,Cognitive Deficits,ST1,Specialized Skill
5059,Cognitive Development,ST1,Specialized Skill
5060,Cognitive Disorders,ST1,Specialized Skill
5061,Cognitive Distortion,ST1,Specialized Skill
5062,Cognitive Engineering,ST1,Specialized Skill
5063,Cognitive Ergonomics,ST1,Specialized Skill
5064,Cognitive Load Theory,ST1,Specialized Skill
5065,Cognitive Map,ST1,Specialized Skill
5066,Cognitive Models,ST1,Specialized Skill
5067,Cognitive Neuropsychology,ST1,Specialized Skill
5068,Cognitive Neuroscience,ST1,Specialized Skill
5069,Cognitive Processing,ST1,Specialized Skill
5070,Cognitive Processing Therapy,ST1,Specialized Skill
5071,Cognitive Psychology,ST1,Specialized Skill
5072,Cognitive Radio,ST1,Specialized Skill
5073,Cognitive Rehabilitation Therapy,ST1,Specialized Skill
5074,Cognitive Restructuring,ST1,Specialized Skill
5075,Cognitive Robotics,ST1,Specialized Skill
5076,Cognitive Science,ST1,Specialized Skill
5077,Cognitive Strategies,ST1,Specialized Skill
5078,Cognitive Style,ST1,Specialized Skill
5079,Cognitive Tests,ST1,Specialized Skill
5080,Cognitive Tutor,ST1,Specialized Skill
5081,Cognitive-Behavioral Interventions,ST1,Specialized Skill
5082,Cognos Impromptu,ST1,Specialized Skill
5083,Cognos Planning,ST1,Specialized Skill
5084,Cognos Powerplay,ST1,Specialized Skill
5085,Cognos ReportNet,ST1,Specialized Skill
5086,Cognos Workspace,ST1,Specialized Skill
5087,Coherent Controls,ST1,Specialized Skill
5088,Coherent Remote File System (CRFS),ST1,Specialized Skill
5089,Cohort Studies,ST1,Specialized Skill
5090,Coiled Tubing,ST1,Specialized Skill
5091,Coinbase,ST1,Specialized Skill
5092,Cointegration,ST1,Specialized Skill
5093,Cold Calling,ST1,Specialized Skill
5094,Cold Chain,ST1,Specialized Skill
5095,Cold Filter Plugging Point,ST1,Specialized Skill
5096,Cold Foils,ST1,Specialized Skill
5097,Cold Saw,ST1,Specialized Skill
5098,Cold Store,ST1,Specialized Skill
5099,Cold Welding,ST1,Specialized Skill
5100,Cold Wire Feed System (Welding),ST1,Specialized Skill
5101,Cold-Formed Steel,ST1,Specialized Skill
5102,ColdBox Platforms,ST1,Specialized Skill
5103,ColdFusion Components,ST1,Specialized Skill
5104,ColdFusion Markup Language,ST1,Specialized Skill
5105,ColdFusion on Wheels,ST1,Specialized Skill
5106,Colectomy,ST1,Specialized Skill
5107,Colitis,ST1,Specialized Skill
5108,Collabnet,ST1,Specialized Skill
5109,Collaboration Data Objects,ST1,Specialized Skill
5110,Collaboration Data Objects For Windows NT Servers,ST1,Specialized Skill
5111,Collaborative Communications,ST1,Specialized Skill
5112,Collaborative Design,ST1,Specialized Skill
5113,Collaborative Filtering,ST1,Specialized Skill
5114,Collaborative Innovation Networks,ST1,Specialized Skill
5115,Collaborative Planning Forecasting And Replenishment (CPFR),ST1,Specialized Skill
5116,Collaborative Research,ST1,Specialized Skill
5117,Collaborative Software,ST1,Specialized Skill
5118,Collabtive,ST1,Specialized Skill
5119,Collada,ST1,Specialized Skill
5120,Collagen Induction Therapy,ST1,Specialized Skill
5121,Collateral Design,ST1,Specialized Skill
5122,Collateral Development,ST1,Specialized Skill
5123,Collateral Management,ST1,Specialized Skill
5124,Collateral Valuation,ST1,Specialized Skill
5125,Collateralized Debt Obligation,ST1,Specialized Skill
5126,Collateralized Loan Obligation,ST1,Specialized Skill
5127,Collectd,ST1,Specialized Skill
5128,Collection Development,ST1,Specialized Skill
5129,Collection Management Accounting Control,ST1,Specialized Skill
5130,Collection Tree Protocol (CTP),ST1,Specialized Skill
5131,Collectionview,ST1,Specialized Skill
5132,Collective Bargaining,ST1,Specialized Skill
5133,College And Career Ready Assessment,ST1,Specialized Skill
5134,College Recruitment,ST1,Specialized Skill
5135,Colligo Contributor,ST1,Specialized Skill
5136,Collimator,ST1,Specialized Skill
5137,Collision Avoidance Systems,ST1,Specialized Skill
5138,Collision Detection,ST1,Specialized Skill
5139,Collision Domain,ST1,Specialized Skill
5140,Collisions,ST1,Specialized Skill
5141,Colloidal Chemistry,ST1,Specialized Skill
5142,Colloids,ST1,Specialized Skill
5143,Colloquialism,ST1,Specialized Skill
5144,Colocation,ST1,Specialized Skill
5145,Colonoscopy,ST1,Specialized Skill
5146,Color Balance,ST1,Specialized Skill
5147,Color Blending,ST1,Specialized Skill
5148,Color Blindness,ST1,Specialized Skill
5149,Color Conversion,ST1,Specialized Skill
5150,Color Correction,ST1,Specialized Skill
5151,Color Grading,ST1,Specialized Skill
5152,Color Layout Descriptor,ST1,Specialized Skill
5153,Color Management,ST1,Specialized Skill
5154,Color Matching,ST1,Specialized Skill
5155,Color Mixing,ST1,Specialized Skill
5156,Color Modes,ST1,Specialized Skill
5157,Color Palette,ST1,Specialized Skill
5158,Color Photography,ST1,Specialized Skill
5159,Color Printing,ST1,Specialized Skill
5160,Color Profile,ST1,Specialized Skill
5161,Color Rendering,ST1,Specialized Skill
5162,Color Space,ST1,Specialized Skill
5163,Color Theory,ST1,Specialized Skill
5164,Color Tool,ST1,Specialized Skill
5165,ColorSync,ST1,Specialized Skill
5166,Colorbar,ST1,Specialized Skill
5167,Colorbox,ST1,Specialized Skill
5168,Colored Dissolved Organic Matter,ST1,Specialized Skill
5169,Colorimetric Analysis,ST1,Specialized Skill
5170,Colorimetry,ST1,Specialized Skill
5171,Coloring,ST1,Specialized Skill
5172,Colormatrix,ST1,Specialized Skill
5173,Colors Materials And Finish (CMF) Design,ST1,Specialized Skill
5174,Colostomy,ST1,Specialized Skill
5175,Colporrhaphy,ST1,Specialized Skill
5176,Colposcopy,ST1,Specialized Skill
5177,Column Chromatography,ST1,Specialized Skill
5178,Column-Oriented DBMS,ST1,Specialized Skill
5179,ComScore,ST1,Specialized Skill
5180,Comb Binding,ST1,Specialized Skill
5181,Combat Arms Training And Maintenance,ST1,Specialized Skill
5182,Combat Lifesaver,ST1,Specialized Skill
5183,Combat Medical Badge,ST1,Specialized Skill
5184,Combat Medicine,ST1,Specialized Skill
5185,Combat Operations Process,ST1,Specialized Skill
5186,Combat Service Support Control Systems,ST1,Specialized Skill
5187,Combination Inspection,ST1,Specialized Skill
5188,Combination Locks,ST1,Specialized Skill
5189,Combination Products,ST1,Specialized Skill
5190,Combinational Logic,ST1,Specialized Skill
5191,Combinatorial Design,ST1,Specialized Skill
5192,Combinatorial Optimization,ST1,Specialized Skill
5193,Combinatorics,ST1,Specialized Skill
5194,Combinatory Logic,ST1,Specialized Skill
5195,Combine Harvesters,ST1,Specialized Skill
5196,CombineZ,ST1,Specialized Skill
5197,Combined Diesel Or Gas,ST1,Specialized Skill
5198,Combined Enterprise Regional Information Exchange System (CENTRIXS),ST1,Specialized Skill
5199,Combined Information Data Network Exchange,ST1,Specialized Skill
5200,Combined Sewer,ST1,Specialized Skill
5201,Combo Box,ST1,Specialized Skill
5202,Combustion Analysis,ST1,Specialized Skill
5203,Combustion Analyzers,ST1,Specialized Skill
5204,Combustion Turbines,ST1,Specialized Skill
5205,Combustor,ST1,Specialized Skill
5206,Comet Assays,ST1,Specialized Skill
5207,Comet Programming,ST1,Specialized Skill
5208,Cometd,ST1,Specialized Skill
5209,CommVault,ST1,Specialized Skill
5210,CommView,ST1,Specialized Skill
5211,Command And Data Handling,ST1,Specialized Skill
5212,Command Control Communications Computers Intelligence Surveillance And Reconnaissance (C4ISR),ST1,Specialized Skill
5213,Command Controls,ST1,Specialized Skill
5214,Command Language,ST1,Specialized Skill
5215,Command Pattern,ST1,Specialized Skill
5216,Command Post Of The Future,ST1,Specialized Skill
5217,Command Prompt,ST1,Specialized Skill
5218,Command Query Separation,ST1,Specialized Skill
5219,Command-Line Interface,ST1,Specialized Skill
5220,Command-Query Responsibility Segregation (Software Development),ST1,Specialized Skill
5221,Commcare,ST1,Specialized Skill
5222,Commensalism,ST1,Specialized Skill
5223,Commenting,ST1,Specialized Skill
5224,Commerce EXtensible Markup Language (CXML),ST1,Specialized Skill
5225,Commercial And Government Entity Code,ST1,Specialized Skill
5226,Commercial Art,ST1,Specialized Skill
5227,Commercial Aviation,ST1,Specialized Skill
5228,Commercial Banking,ST1,Specialized Skill
5229,Commercial Building Inspection,ST1,Specialized Skill
5230,Commercial Cleaning,ST1,Specialized Skill
5231,Commercial Combination Inspection,ST1,Specialized Skill
5232,Commercial Construction,ST1,Specialized Skill
5233,Commercial Development,ST1,Specialized Skill
5234,Commercial Diving,ST1,Specialized Skill
5235,Commercial Driving,ST1,Specialized Skill
5236,Commercial Electric Work,ST1,Specialized Skill
5237,Commercial Electrical Inspection,ST1,Specialized Skill
5238,Commercial Finance,ST1,Specialized Skill
5239,Commercial Focus,ST1,Specialized Skill
5240,Commercial Insurances,ST1,Specialized Skill
5241,Commercial Joint Mapping Toolkit,ST1,Specialized Skill
5242,Commercial Laws,ST1,Specialized Skill
5243,Commercial Lending,ST1,Specialized Skill
5244,Commercial Lines Underwriting,ST1,Specialized Skill
5245,Commercial Loan Documentation,ST1,Specialized Skill
5246,Commercial Management,ST1,Specialized Skill
5247,Commercial Mechanical Inspection,ST1,Specialized Skill
5248,Commercial Mobile Alert Systems,ST1,Specialized Skill
5249,Commercial Mortgage,ST1,Specialized Skill
5250,Commercial Mortgage Loan Origination,ST1,Specialized Skill
5251,Commercial Mortgage-Backed Securities,ST1,Specialized Skill
5252,Commercial Moving,ST1,Specialized Skill
5253,Commercial Paper,ST1,Specialized Skill
5254,Commercial Planning,ST1,Specialized Skill
5255,Commercial Plumbing Inspection,ST1,Specialized Skill
5256,Commercial Real Estate,ST1,Specialized Skill
5257,Commercial Real Estate Assessment Management,ST1,Specialized Skill
5258,Commercial Roofing,ST1,Specialized Skill
5259,Commercial Software,ST1,Specialized Skill
5260,Commercial Solar Projects,ST1,Specialized Skill
5261,Commercial Transaction,ST1,Specialized Skill
5262,Commercial Vehicle Operation,ST1,Specialized Skill
5263,Commercialization,ST1,Specialized Skill
5264,Commissioning,ST1,Specialized Skill
5265,Commissioning Management Systems,ST1,Specialized Skill
5266,Commissioning Qualification Validation (CQV),ST1,Specialized Skill
5267,Commodity Futures Modernization Act,ST1,Specialized Skill
5268,Commodity Management,ST1,Specialized Skill
5269,Commodity Market,ST1,Specialized Skill
5270,Commodity Trading,ST1,Specialized Skill
5271,Common Alerting Protocol,ST1,Specialized Skill
5272,Common Assessment Framework,ST1,Specialized Skill
5273,Common Controls,ST1,Specialized Skill
5274,Common Core Standards,ST1,Specialized Skill
5275,Common Criteria (IT Framework),ST1,Specialized Skill
5276,Common Criteria Testing Laboratory,ST1,Specialized Skill
5277,Common Desktop Environments,ST1,Specialized Skill
5278,Common Development And Distribution Licensing,ST1,Specialized Skill
5279,Common Gateway Interface,ST1,Specialized Skill
5280,Common ISDN Application Programming Interface (CAPI),ST1,Specialized Skill
5281,Common Image Generator Interface,ST1,Specialized Skill
5282,Common Intermediate Format,ST1,Specialized Skill
5283,Common Language Information Services,ST1,Specialized Skill
5284,Common Language Infrastructure,ST1,Specialized Skill
5285,Common Language Runtime,ST1,Specialized Skill
5286,Common Lisp Interface Manager,ST1,Specialized Skill
5287,Common Lisp Object Systems,ST1,Specialized Skill
5288,Common Management Information Protocol,ST1,Specialized Skill
5289,Common Object Request Broker Architecture,ST1,Specialized Skill
5290,Common Operational Picture,ST1,Specialized Skill
5291,Common Pilot Channel,ST1,Specialized Skill
5292,Common Rail,ST1,Specialized Skill
5293,Common Stock,ST1,Specialized Skill
5294,Common Switch Interface (CSIX),ST1,Specialized Skill
5295,Common Technical Document,ST1,Specialized Skill
5296,Common Type Systems,ST1,Specialized Skill
5297,Common Unix Printing System (CUPS),ST1,Specialized Skill
5298,Common Vulnerability Scoring System (CVSS),ST1,Specialized Skill
5299,Common-Channel Signaling,ST1,Specialized Skill
5300,Common-Mode Rejection Ratios,ST1,Specialized Skill
5301,CommonJS,ST1,Specialized Skill
5302,Commonwealth Pacific Cable Systems,ST1,Specialized Skill
5303,Commonwealth Workforce Development System (CWDS),ST1,Specialized Skill
5304,Commotion Wireless,ST1,Specialized Skill
5305,Communicable Diseases,ST1,Specialized Skill
5306,Communicating Sequential Processes,ST1,Specialized Skill
5307,Communicating With Patients,ST1,Specialized Skill
5308,Communication Arts,ST1,Specialized Skill
5309,Communication CPU To Application CPU Interface (CAIF),ST1,Specialized Skill
5310,Communication Design,ST1,Specialized Skill
5311,Communication Diagrams,ST1,Specialized Skill
5312,Communication Disorders,ST1,Specialized Skill
5313,Communication Planning,ST1,Specialized Skill
5314,Communication Program Generator (Programming Language),ST1,Specialized Skill
5315,Communication Sciences,ST1,Specialized Skill
5316,Communication Software,ST1,Specialized Skill
5317,Communication Strategies,ST1,Specialized Skill
5318,Communication Studies,ST1,Specialized Skill
5319,Communication Theories,ST1,Specialized Skill
5320,Communications As A Service (CaaS),ST1,Specialized Skill
5321,Communications Management,ST1,Specialized Skill
5322,Communications Protocols,ST1,Specialized Skill
5323,Communications Security,ST1,Specialized Skill
5324,Communications Server,ST1,Specialized Skill
5325,Communications Systems,ST1,Specialized Skill
5326,Communications Training,ST1,Specialized Skill
5327,Communicative Approaches,ST1,Specialized Skill
5328,Communicative Language Teaching,ST1,Specialized Skill
5329,Community Banking,ST1,Specialized Skill
5330,Community Climate System Model,ST1,Specialized Skill
5331,Community Counseling,ST1,Specialized Skill
5332,Community Design,ST1,Specialized Skill
5333,Community Development,ST1,Specialized Skill
5334,Community Development Planning,ST1,Specialized Skill
5335,Community Ecology,ST1,Specialized Skill
5336,Community Education,ST1,Specialized Skill
5337,Community Health,ST1,Specialized Skill
5338,Community Health Improvement,ST1,Specialized Skill
5339,Community Health Nursing,ST1,Specialized Skill
5340,Community Language Learning,ST1,Specialized Skill
5341,Community Leadership,ST1,Specialized Skill
5342,Community Management,ST1,Specialized Skill
5343,Community Marketing,ST1,Specialized Skill
5344,Community Mediation,ST1,Specialized Skill
5345,Community Mental Health,ST1,Specialized Skill
5346,Community Mental Health Services,ST1,Specialized Skill
5347,Community Multi-Scale Air Quality Model,ST1,Specialized Skill
5348,Community Nutrition,ST1,Specialized Skill
5349,Community Organizing,ST1,Specialized Skill
5350,Community Outreach,ST1,Specialized Skill
5351,Community Planning,ST1,Specialized Skill
5352,Community Policing,ST1,Specialized Skill
5353,Community Property,ST1,Specialized Skill
5354,Community Radio,ST1,Specialized Skill
5355,Community Reintegration,ST1,Specialized Skill
5356,Community Reinvestment Act,ST1,Specialized Skill
5357,Community Reinvestment Act (CRA) Lending,ST1,Specialized Skill
5358,Community Resilience,ST1,Specialized Skill
5359,Community Server,ST1,Specialized Skill
5360,Community Sustainability,ST1,Specialized Skill
5361,Community-Based Participatory Research,ST1,Specialized Skill
5362,CommunityViz,ST1,Specialized Skill
5363,Commuter Rail,ST1,Specialized Skill
5364,CompEx,ST1,Specialized Skill
5365,Compact Cassettes,ST1,Specialized Skill
5366,Compact Fluorescent Lamp,ST1,Specialized Skill
5367,Compact Framework,ST1,Specialized Skill
5368,Compact HyperText Markup Language (C-HTML),ST1,Specialized Skill
5369,CompactFlash,ST1,Specialized Skill
5370,CompactPCI,ST1,Specialized Skill
5371,CompactRIO,ST1,Specialized Skill
5372,Compaction Rollers,ST1,Specialized Skill
5373,Compaction Simulation,ST1,Specialized Skill
5374,Companionship,ST1,Specialized Skill
5375,Company Administration,ST1,Specialized Skill
5376,Company Structure,ST1,Specialized Skill
5377,Compaq Portable III,ST1,Specialized Skill
5378,Compaq SystemPro,ST1,Specialized Skill
5379,Comparable Transactions,ST1,Specialized Skill
5380,Comparative Analysis,ST1,Specialized Skill
5381,Comparative Anatomy,ST1,Specialized Skill
5382,Comparative Economic Systems,ST1,Specialized Skill
5383,Comparative Genomics,ST1,Specialized Skill
5384,Comparative Law,ST1,Specialized Skill
5385,Comparative Psychology,ST1,Specialized Skill
5386,Comparative Religion,ST1,Specialized Skill
5387,Comparevalidator,ST1,Specialized Skill
5388,Compass ERP,ST1,Specialized Skill
5389,Compass-And-Straightedge Construction,ST1,Specialized Skill
5390,Compatibility Testing,ST1,Specialized Skill
5391,Compatible Time-Sharing Systems,ST1,Specialized Skill
5392,Compensation Analysis,ST1,Specialized Skill
5393,Compensation Benchmarking,ST1,Specialized Skill
5394,Compensation Management,ST1,Specialized Skill
5395,Compensation Program Design,ST1,Specialized Skill
5396,Compensation Strategy,ST1,Specialized Skill
5397,Compensatory Education,ST1,Specialized Skill
5398,Competency Assessment,ST1,Specialized Skill
5399,Competency Management Systems,ST1,Specialized Skill
5400,Competency Mapping,ST1,Specialized Skill
5401,Competency Modeling,ST1,Specialized Skill
5402,Competency-Based Development,ST1,Specialized Skill
5403,Competition Law,ST1,Specialized Skill
5404,Competitive Analysis,ST1,Specialized Skill
5405,Competitive Dance,ST1,Specialized Skill
5406,Competitive Intelligence,ST1,Specialized Skill
5407,Competitive Sales,ST1,Specialized Skill
